Interaction_ID,Timestamp,Customer_ID,Session_ID,Product_ID,Interaction_Type
I001333,2026-08-13 15:46:54,C0140,L1-00344,P009,View
I001334,2026-08-13 15:48:12,C0140,L1-00344,P030,View
I001335,2026-08-13 15:49:00,C0140,L1-00344,P030,Add_to_Cart
I001336,2026-08-13 15:49:04,C0059,L1-00143,P029,View
I001337,2026-08-13 15:49:45,C0140,L1-00344,P013,View
I001338,2026-08-13 15:50:39,C0059,L1-00143,P029,Add_to_Cart
I001339,2026-08-13 15:52:30,C0059,L1-00143,P033,View
I001340,2026-08-13 15:54:58,C0059,L1-00143,P009,View
I001341,2026-08-13 15:57:58,C0059,L1-00143,P023,View
I001342,2026-08-13 15:58:46,C0059,L1-00143,P023,Add_to_Cart
I001343,2026-08-13 15:59:39,C0059,L1-00143,P008,View
I001344,2026-08-13 16:02:13,C0059,L1-00143,P034,View
I001345,2026-08-13 16:06:01,C0059,L1-00143,P030,View
I001346,2026-08-13 16:12:26,C0194,L1-00468,P008,View
I001347,2026-08-13 16:14:14,C0194,L1-00468,P016,View
I001348,2026-08-13 16:14:47,C0194,L1-00468,P027,View
I001349,2026-08-13 16:16:18,C0194,L1-00468,P027,Add_to_Cart
I001350,2026-08-13 16:18:14,C0194,L1-00468,P001,View
I001351,2026-08-13 16:19:49,C0194,L1-00468,P034,View
I001352,2026-08-13 16:21:14,C0194,L1-00468,P015,View
I001353,2026-08-13 16:22:55,C0194,L1-00468,P011,View
I001354,2026-08-13 16:23:12,C0194,L1-00468,P015,Add_to_Cart
I001355,2026-08-13 16:24:04,C0194,L1-00468,P011,Add_to_Cart
I001356,2026-08-13 16:36:36,C0093,L1-00234,P022,View
I001357,2026-08-13 16:37:19,C0093,L1-00234,P014,View
I001358,2026-08-13 16:37:53,C0093,L1-00234,P014,Add_to_Cart
I001359,2026-08-13 16:38:00,C0093,L1-00234,P022,Add_to_Cart
I001360,2026-08-13 16:41:12,C0093,L1-00234,P004,View
I001361,2026-08-13 17:16:18,C0079,L1-00209,P026,View
I001362,2026-08-13 17:16:48,C0079,L1-00209,P017,View
I001363,2026-08-13 17:18:19,C0079,L1-00209,P017,Add_to_Cart
I001364,2026-08-13 17:19:48,C0079,L1-00209,P020,View
I001365,2026-08-13 17:20:17,C0079,L1-00209,P022,View
I001366,2026-08-13 17:21:03,C0079,L1-00209,P020,Add_to_Cart
I001367,2026-08-13 17:45:41,C0007,L1-00015,P022,View
I001368,2026-08-13 17:48:09,C0007,L1-00015,P018,View
I001369,2026-08-13 17:48:54,C0007,L1-00015,P018,Add_to_Cart
I001370,2026-08-13 17:51:39,C0007,L1-00015,P026,View
I001371,2026-08-13 17:52:47,C0007,L1-00015,P026,Add_to_Cart
I001372,2026-08-13 17:53:47,C0007,L1-00015,P022,View
I001373,2026-08-13 17:54:25,C0007,L1-00015,P022,Add_to_Cart
I001374,2026-08-13 17:55:34,C0007,L1-00015,P028,View
I001375,2026-08-13 18:47:24,C0140,L1-00345,P028,View
I001376,2026-08-13 18:51:09,C0140,L1-00345,P036,View
I001377,2026-08-13 18:52:16,C0140,L1-00345,P036,Add_to_Cart
I001378,2026-08-13 18:54:54,C0140,L1-00345,P008,View
I001379,2026-08-13 18:56:00,C0140,L1-00345,P032,View
I001380,2026-08-13 18:56:24,C0140,L1-00345,P012,View
I001381,2026-08-13 18:56:52,C0140,L1-00345,P012,Add_to_Cart
I001382,2026-08-13 18:56:57,C0140,L1-00345,P020,View
I001383,2026-08-13 18:57:01,C0140,L1-00345,P032,Add_to_Cart
I001384,2026-08-13 19:00:48,C0140,L1-00345,P017,View
I001385,2026-08-13 19:02:11,C0140,L1-00345,P028,View
I001386,2026-08-13 19:02:38,C0140,L1-00345,P028,Add_to_Cart
I001387,2026-08-13 21:34:07,C0035,L1-00075,P015,View
I001388,2026-08-13 21:37:45,C0035,L1-00075,P025,View
I001389,2026-08-13 21:41:35,C0035,L1-00075,P025,View
I001390,2026-08-13 21:43:37,C0035,L1-00075,P017,View
I001391,2026-08-13 21:44:55,C0035,L1-00075,P034,View
I001392,2026-08-13 21:45:19,C0035,L1-00075,P034,Add_to_Cart
I001393,2026-08-13 21:47:26,C0035,L1-00075,P030,View
I001394,2026-08-14 08:29:02,C0098,L1-00243,P018,View
I001395,2026-08-14 08:29:38,C0098,L1-00243,P007,View
I001396,2026-08-14 08:29:44,C0098,L1-00243,P018,Add_to_Cart
I001397,2026-08-14 08:30:01,C0098,L1-00243,P028,View
I001398,2026-08-14 08:30:59,C0098,L1-00243,P004,View
I001399,2026-08-14 08:31:45,C0098,L1-00243,P004,Add_to_Cart
I001400,2026-08-14 08:34:06,C0098,L1-00243,P021,View
I001401,2026-08-14 08:37:39,C0098,L1-00243,P024,View
I001402,2026-08-14 08:38:32,C0098,L1-00243,P030,View
I001403,2026-08-14 08:39:53,C0098,L1-00243,P030,Add_to_Cart
I001404,2026-08-14 12:38:54,C0175,L1-00431,P029,View
I001405,2026-08-14 12:40:37,C0175,L1-00431,P009,View
I001406,2026-08-14 12:41:29,C0175,L1-00431,P017,View
I001407,2026-08-14 12:41:44,C0175,L1-00431,P017,Add_to_Cart
I001408,2026-08-14 12:42:25,C0175,L1-00431,P007,View
I001409,2026-08-14 13:42:23,C0067,L1-00179,P005,View
I001410,2026-08-14 13:43:56,C0067,L1-00179,P031,View
I001411,2026-08-14 13:46:51,C0067,L1-00179,P025,View
I001412,2026-08-14 13:48:48,C0067,L1-00179,P025,Add_to_Cart
I001413,2026-08-14 14:20:05,C0016,L1-00035,P016,View
I001414,2026-08-14 14:21:37,C0016,L1-00035,P019,View
I001415,2026-08-14 14:23:35,C0016,L1-00035,P019,Add_to_Cart
I001416,2026-08-14 14:25:16,C0016,L1-00035,P007,View
I001417,2026-08-14 14:26:14,C0016,L1-00035,P007,Add_to_Cart
I001418,2026-08-14 14:28:11,C0046,L1-00108,P033,View
I001419,2026-08-14 14:28:52,C0016,L1-00035,P016,View
I001420,2026-08-14 14:30:24,C0016,L1-00035,P016,Add_to_Cart
I001421,2026-08-14 14:30:47,C0016,L1-00035,P010,View
I001422,2026-08-14 14:31:02,C0046,L1-00108,P030,View
I001423,2026-08-14 14:31:39,C0046,L1-00108,P030,Add_to_Cart
I001424,2026-08-14 14:33:36,C0046,L1-00108,P036,View
I001425,2026-08-14 14:34:11,C0016,L1-00035,P011,View
I001426,2026-08-14 14:35:59,C0016,L1-00035,P011,Add_to_Cart
I001427,2026-08-14 14:36:41,C0046,L1-00108,P033,View
I001428,2026-08-14 14:37:47,C0046,L1-00108,P024,View
I001429,2026-08-14 14:38:44,C0046,L1-00108,P002,View
I001430,2026-08-14 14:39:49,C0046,L1-00108,P002,Add_to_Cart
I001431,2026-08-14 14:52:34,C0045,L1-00101,P027,View
I001432,2026-08-14 14:54:31,C0045,L1-00101,P019,View
I001433,2026-08-14 14:58:04,C0045,L1-00101,P010,View
I001434,2026-08-14 14:58:33,C0045,L1-00101,P010,Add_to_Cart
I001435,2026-08-14 14:59:59,C0045,L1-00101,P018,View
I001436,2026-08-14 15:00:21,C0045,L1-00101,P018,Add_to_Cart
I001437,2026-08-14 15:02:29,C0045,L1-00101,P025,View
I001438,2026-08-14 15:03:25,C0045,L1-00101,P025,Add_to_Cart
I001439,2026-08-14 15:10:21,C0052,L1-00133,P009,View
I001440,2026-08-14 15:11:55,C0052,L1-00133,P009,Add_to_Cart
I001441,2026-08-14 15:12:57,C0052,L1-00133,P015,View
I001442,2026-08-14 15:16:28,C0052,L1-00133,P002,View
I001443,2026-08-14 15:17:21,C0052,L1-00133,P002,Add_to_Cart
I001444,2026-08-14 15:32:26,C0161,L1-00398,P020,View
I001445,2026-08-14 15:33:34,C0161,L1-00398,P007,View
I001446,2026-08-14 15:37:10,C0161,L1-00398,P029,View
I001447,2026-08-14 15:38:48,C0161,L1-00398,P029,View
I001448,2026-08-14 15:40:33,C0161,L1-00398,P031,View
I001449,2026-08-14 15:42:06,C0161,L1-00398,P031,Add_to_Cart
I001450,2026-08-14 19:06:40,C0062,L1-00159,P001,View
I001451,2026-08-14 19:10:17,C0062,L1-00159,P013,View
I001452,2026-08-14 19:11:20,C0062,L1-00159,P011,View
I001453,2026-08-14 19:12:05,C0062,L1-00159,P013,Add_to_Cart
I001454,2026-08-14 19:12:55,C0062,L1-00159,P029,View
I001455,2026-08-14 19:16:16,C0062,L1-00159,P010,View
I001456,2026-08-14 19:16:53,C0062,L1-00159,P007,View
I001457,2026-08-15 08:31:41,C0133,L1-00327,P004,View
I001458,2026-08-15 08:32:31,C0133,L1-00327,P032,View
I001459,2026-08-15 08:32:57,C0133,L1-00327,P032,Add_to_Cart
I001460,2026-08-15 08:36:00,C0133,L1-00327,P003,View
I001461,2026-08-15 08:36:49,C0133,L1-00327,P003,Add_to_Cart
I001462,2026-08-15 08:36:58,C0133,L1-00327,P028,View
I001463,2026-08-15 08:37:38,C0133,L1-00327,P023,View
I001464,2026-08-15 10:49:14,C0120,L1-00303,P006,View
I001465,2026-08-15 10:50:41,C0120,L1-00303,P006,Add_to_Cart
I001466,2026-08-15 10:52:35,C0120,L1-00303,P010,View
I001467,2026-08-15 10:55:02,C0120,L1-00303,P018,View
I001468,2026-08-15 10:56:28,C0120,L1-00303,P015,View
I001469,2026-08-15 11:31:43,C0055,L1-00138,P030,View
I001470,2026-08-15 11:32:41,C0055,L1-00138,P031,View
I001471,2026-08-15 11:33:30,C0055,L1-00138,P031,View
I001472,2026-08-15 11:34:10,C0055,L1-00138,P031,Add_to_Cart
I001473,2026-08-15 12:25:19,C0118,L1-00299,P026,View
I001474,2026-08-15 12:26:51,C0118,L1-00299,P023,View
I001475,2026-08-15 12:27:43,C0118,L1-00299,P023,Add_to_Cart
I001476,2026-08-15 12:29:16,C0118,L1-00299,P031,View
I001477,2026-08-15 12:31:18,C0118,L1-00299,P006,View
I001478,2026-08-15 12:33:06,C0118,L1-00299,P006,Add_to_Cart
I001479,2026-08-15 12:41:49,C0036,L1-00077,P006,View
I001480,2026-08-15 12:45:22,C0036,L1-00077,P017,View
I001481,2026-08-15 12:46:52,C0036,L1-00077,P017,Add_to_Cart
I001482,2026-08-15 12:47:27,C0036,L1-00077,P033,View
I001483,2026-08-15 12:48:22,C0037,L1-00086,P026,View
I001484,2026-08-15 12:51:10,C0036,L1-00077,P016,View
I001485,2026-08-15 12:51:11,C0037,L1-00086,P030,View
I001486,2026-08-15 12:54:47,C0037,L1-00086,P014,View
I001487,2026-08-15 12:55:06,C0037,L1-00086,P014,Add_to_Cart
I001488,2026-08-15 12:55:06,C0036,L1-00077,P030,View
I001489,2026-08-15 12:56:22,C0037,L1-00086,P011,View
I001490,2026-08-15 12:58:42,C0036,L1-00077,P015,View
I001491,2026-08-15 13:00:14,C0037,L1-00086,P032,View
I001492,2026-08-15 13:00:37,C0037,L1-00086,P016,View
I001493,2026-08-15 13:01:31,C0037,L1-00086,P016,Add_to_Cart
I001494,2026-08-15 13:04:09,C0037,L1-00086,P021,View
I001495,2026-08-15 13:04:59,C0037,L1-00086,P013,View
I001496,2026-08-15 13:05:49,C0037,L1-00086,P013,Add_to_Cart
I001497,2026-08-15 13:51:36,C0104,L1-00255,P009,View
I001498,2026-08-15 13:54:24,C0104,L1-00255,P015,View
I001499,2026-08-15 13:55:31,C0104,L1-00255,P015,Add_to_Cart
I001500,2026-08-15 13:56:21,C0104,L1-00255,P031,View
I001501,2026-08-15 13:58:14,C0104,L1-00255,P031,Add_to_Cart
I001502,2026-08-15 14:26:56,C0049,L1-00121,P015,View
I001503,2026-08-15 14:28:15,C0125,L1-00314,P006,View
I001504,2026-08-15 14:30:08,C0049,L1-00121,P021,View
I001505,2026-08-15 14:31:52,C0125,L1-00314,P012,View
I001506,2026-08-15 14:32:22,C0049,L1-00121,P009,View
I001507,2026-08-15 14:32:26,C0125,L1-00314,P025,View
I001508,2026-08-15 14:33:32,C0049,L1-00121,P009,Add_to_Cart
I001509,2026-08-15 14:33:50,C0125,L1-00314,P012,Add_to_Cart
I001510,2026-08-15 14:35:49,C0049,L1-00121,P025,View
I001511,2026-08-15 14:37:02,C0049,L1-00121,P028,View
I001512,2026-08-15 14:38:06,C0196,L1-00479,P023,View
I001513,2026-08-15 14:40:53,C0196,L1-00479,P009,View
I001514,2026-08-15 14:42:25,C0196,L1-00479,P009,Add_to_Cart
I001515,2026-08-15 14:43:12,C0196,L1-00479,P028,View
I001516,2026-08-15 14:44:58,C0196,L1-00479,P023,View
I001517,2026-08-15 14:45:26,C0196,L1-00479,P023,Add_to_Cart
I001518,2026-08-15 14:46:56,C0196,L1-00479,P018,View
I001519,2026-08-15 14:49:25,C0064,L1-00164,P020,View
I001520,2026-08-15 14:51:51,C0064,L1-00164,P011,View
I001521,2026-08-15 14:54:28,C0064,L1-00164,P020,View
I001522,2026-08-15 14:55:30,C0064,L1-00164,P004,View
I001523,2026-08-15 14:56:30,C0064,L1-00164,P004,Add_to_Cart
I001524,2026-08-15 14:58:53,C0064,L1-00164,P036,View
I001525,2026-08-15 15:00:12,C0064,L1-00164,P036,Add_to_Cart
I001526,2026-08-15 15:01:37,C0064,L1-00164,P017,View
I001527,2026-08-15 15:02:40,C0114,L1-00288,P028,View
I001528,2026-08-15 15:04:43,C0114,L1-00288,P005,View
I001529,2026-08-15 15:06:16,C0114,L1-00288,P034,View
I001530,2026-08-15 15:06:35,C0114,L1-00288,P034,Add_to_Cart
I001531,2026-08-15 15:06:47,C0114,L1-00288,P030,View
I001532,2026-08-15 15:10:11,C0114,L1-00288,P015,View
I001533,2026-08-15 15:10:27,C0114,L1-00288,P015,Add_to_Cart
I001534,2026-08-15 15:21:44,C0185,L1-00457,P011,View
I001535,2026-08-15 15:22:52,C0185,L1-00457,P006,View
I001536,2026-08-15 15:23:46,C0185,L1-00457,P006,Add_to_Cart
I001537,2026-08-15 15:23:54,C0185,L1-00457,P004,View
I001538,2026-08-15 15:25:32,C0185,L1-00457,P005,View
I001539,2026-08-15 15:28:43,C0185,L1-00457,P016,View
I001540,2026-08-15 15:32:14,C0185,L1-00457,P018,View
I001541,2026-08-15 15:33:57,C0185,L1-00457,P025,View
I001542,2026-08-15 16:25:44,C0091,L1-00230,P012,View
I001543,2026-08-15 16:26:09,C0091,L1-00230,P012,Add_to_Cart
I001544,2026-08-15 16:27:00,C0086,L2-00002,P026,View
I001545,2026-08-15 16:27:24,C0091,L1-00230,P004,View
I001546,2026-08-15 16:30:26,C0091,L1-00230,P010,View
I001547,2026-08-15 16:31:27,C0091,L1-00230,P010,Add_to_Cart
I001548,2026-08-15 16:32:11,C0091,L1-00230,P007,View
I001549,2026-08-15 16:33:00,C0106,L2-00001,P013,View
I001550,2026-08-15 16:33:17,C0091,L1-00230,P007,Add_to_Cart
I001551,2026-08-15 16:34:14,C0091,L1-00230,P009,View
I001552,2026-08-15 16:34:37,C0106,L2-00001,P013,Add_to_Cart
I001553,2026-08-15 16:35:14,C0091,L1-00230,P025,View
I001554,2026-08-15 16:35:56,C0091,L1-00230,P025,Add_to_Cart
I001555,2026-08-15 16:40:41,C0144,L1-00364,P012,View
I001556,2026-08-15 16:42:40,C0177,L1-00436,P004,View
I001557,2026-08-15 16:43:35,C0144,L1-00364,P020,View
I001558,2026-08-15 16:44:11,C0144,L1-00364,P020,Add_to_Cart
I001559,2026-08-15 16:46:05,C0177,L1-00436,P017,View
I001560,2026-08-15 16:47:21,C0144,L1-00364,P009,View
I001561,2026-08-15 16:47:38,C0177,L1-00436,P034,View
I001562,2026-08-15 16:48:13,C0177,L1-00436,P034,Add_to_Cart
I001563,2026-08-15 16:50:58,C0150,L1-00377,P028,View
I001564,2026-08-15 16:51:58,C0150,L1-00377,P028,Add_to_Cart
I001565,2026-08-15 16:53:18,C0150,L1-00377,P014,View
I001566,2026-08-15 16:55:09,C0150,L1-00377,P014,Add_to_Cart
I001567,2026-08-15 16:56:43,C0150,L1-00377,P030,View
I001568,2026-08-15 16:57:05,C0150,L1-00377,P030,Add_to_Cart
I001569,2026-08-15 16:59:03,C0150,L1-00377,P031,View
I001570,2026-08-15 17:01:49,C0150,L1-00377,P031,View
I001571,2026-08-15 17:02:43,C0107,L1-00266,P024,View
I001572,2026-08-15 17:02:59,C0150,L1-00377,P031,Add_to_Cart
I001573,2026-08-15 17:03:13,C0107,L1-00266,P026,View
I001574,2026-08-15 17:03:37,C0107,L1-00266,P026,Add_to_Cart
I001575,2026-08-15 17:04:48,C0150,L1-00377,P017,View
I001576,2026-08-15 17:05:55,C0107,L1-00266,P024,View
I001577,2026-08-15 17:07:42,C0107,L1-00266,P024,Add_to_Cart
I001578,2026-08-15 17:51:23,C0049,L1-00120,P007,View
I001579,2026-08-15 17:51:42,C0049,L1-00120,P007,Add_to_Cart
I001580,2026-08-15 17:53:46,C0049,L1-00120,P035,View
I001581,2026-08-15 17:56:35,C0049,L1-00120,P020,View
I001582,2026-08-15 17:58:32,C0049,L1-00120,P020,Add_to_Cart
I001583,2026-08-15 17:59:11,C0049,L1-00120,P026,View
I001584,2026-08-15 18:00:02,C0049,L1-00120,P006,View
I001585,2026-08-15 19:32:36,C0168,L1-00415,P030,View
I001586,2026-08-15 19:33:12,C0168,L1-00415,P015,View
I001587,2026-08-15 19:36:49,C0168,L1-00415,P007,View
I001588,2026-08-15 19:38:30,C0168,L1-00415,P010,View
I001589,2026-08-15 19:39:24,C0168,L1-00415,P010,Add_to_Cart
I001590,2026-08-15 20:07:38,C0009,L1-00017,P032,View
I001591,2026-08-15 20:11:37,C0009,L1-00017,P022,View
I001592,2026-08-15 20:12:44,C0009,L1-00017,P009,View
I001593,2026-08-15 20:14:02,C0009,L1-00017,P009,Add_to_Cart
I001594,2026-08-16 08:10:00,C0048,L2-00006,P030,View
I001595,2026-08-16 08:21:47,C0011,L1-00022,P034,View
I001596,2026-08-16 08:25:43,C0011,L1-00022,P029,View
I001597,2026-08-16 08:28:43,C0011,L1-00022,P031,View
I001598,2026-08-16 08:30:26,C0167,L1-00413,P018,View
I001599,2026-08-16 08:30:54,C0167,L1-00413,P015,View
I001600,2026-08-16 08:31:41,C0011,L1-00022,P034,View
I001601,2026-08-16 08:32:09,C0167,L1-00413,P024,View
I001602,2026-08-16 08:32:11,C0011,L1-00022,P034,Add_to_Cart
I001603,2026-08-16 08:33:16,C0167,L1-00413,P024,Add_to_Cart
I001604,2026-08-16 08:33:33,C0167,L1-00413,P007,View
I001605,2026-08-16 08:36:21,C0167,L1-00413,P004,View
I001606,2026-08-16 09:31:06,C0010,L1-00020,P001,View
I001607,2026-08-16 09:33:01,C0010,L1-00020,P001,View
I001608,2026-08-16 09:34:18,C0010,L1-00020,P001,Add_to_Cart
I001609,2026-08-16 09:35:09,C0010,L1-00020,P013,View
I001610,2026-08-16 10:25:35,C0140,L1-00346,P030,View
I001611,2026-08-16 10:28:22,C0140,L1-00346,P023,View
I001612,2026-08-16 10:28:45,C0140,L1-00346,P015,View
I001613,2026-08-16 10:30:12,C0140,L1-00346,P015,View
I001614,2026-08-16 10:31:00,C0140,L1-00346,P015,Add_to_Cart
I001615,2026-08-16 10:33:38,C0140,L1-00346,P036,View
I001616,2026-08-16 10:34:32,C0140,L1-00346,P036,Add_to_Cart
I001617,2026-08-16 10:36:51,C0140,L1-00346,P013,View
I001618,2026-08-16 10:37:36,C0140,L1-00346,P013,Add_to_Cart
I001619,2026-08-16 10:38:57,C0140,L1-00346,P012,View
I001620,2026-08-16 10:41:27,C0140,L1-00346,P011,View
I001621,2026-08-16 13:15:58,C0066,L1-00172,P020,View
I001622,2026-08-16 13:16:28,C0066,L1-00172,P030,View
I001623,2026-08-16 13:17:02,C0066,L1-00172,P020,Add_to_Cart
I001624,2026-08-16 13:20:19,C0066,L1-00172,P024,View
I001625,2026-08-16 13:21:13,C0066,L1-00172,P024,Add_to_Cart
I001626,2026-08-16 13:22:42,C0066,L1-00172,P010,View
I001627,2026-08-16 13:23:00,C0066,L1-00172,P010,Add_to_Cart
I001628,2026-08-16 13:26:09,C0066,L1-00172,P016,View
I001629,2026-08-16 13:28:18,C0066,L1-00172,P028,View
I001630,2026-08-16 13:35:22,C0150,L1-00376,P003,View
I001631,2026-08-16 13:38:09,C0150,L1-00376,P020,View
I001632,2026-08-16 13:38:31,C0150,L1-00376,P015,View
I001633,2026-08-16 13:39:35,C0150,L1-00376,P020,Add_to_Cart
I001634,2026-08-16 13:41:06,C0150,L1-00376,P018,View
I001635,2026-08-16 13:42:57,C0150,L1-00376,P018,Add_to_Cart
I001636,2026-08-16 14:37:15,C0141,L1-00353,P034,View
I001637,2026-08-16 14:38:01,C0141,L1-00353,P014,View
I001638,2026-08-16 14:40:11,C0141,L1-00353,P034,View
I001639,2026-08-16 14:44:05,C0141,L1-00353,P018,View
I001640,2026-08-16 14:44:59,C0141,L1-00353,P025,View
I001641,2026-08-16 14:44:59,C0141,L1-00353,P018,Add_to_Cart
I001642,2026-08-16 14:58:00,C0096,L2-00007,P030,View
I001643,2026-08-16 14:58:14,C0106,L1-00264,P010,View
I001644,2026-08-16 14:58:52,C0106,L1-00264,P010,Add_to_Cart
I001645,2026-08-16 14:59:35,C0106,L1-00264,P024,View
I001646,2026-08-16 15:00:07,C0106,L1-00264,P025,View
I001647,2026-08-16 15:01:57,C0106,L1-00264,P025,Add_to_Cart
I001648,2026-08-16 15:02:00,C0106,L1-00264,P031,View
I001649,2026-08-16 15:09:04,C0176,L1-00433,P008,View
I001650,2026-08-16 15:12:52,C0176,L1-00433,P017,View
I001651,2026-08-16 15:13:51,C0176,L1-00433,P017,Add_to_Cart
I001652,2026-08-16 15:15:13,C0176,L1-00433,P030,View
I001653,2026-08-16 15:18:45,C0176,L1-00433,P013,View
I001654,2026-08-16 15:21:14,C0176,L1-00433,P015,View
I001655,2026-08-16 15:22:50,C0176,L1-00433,P015,Add_to_Cart
I001656,2026-08-16 15:24:09,C0176,L1-00433,P009,View
I001657,2026-08-16 15:26:21,C0176,L1-00433,P027,View
I001658,2026-08-16 15:35:00,C0040,L2-00003,P013,View
I001659,2026-08-16 15:35:43,C0040,L2-00003,P013,Add_to_Cart
I001660,2026-08-16 15:46:46,C0199,L1-00485,P004,View
I001661,2026-08-16 15:50:30,C0199,L1-00485,P028,View
I001662,2026-08-16 15:51:04,C0199,L1-00485,P015,View
I001663,2026-08-16 15:52:41,C0199,L1-00485,P017,View
I001664,2026-08-16 15:56:00,C0199,L1-00485,P023,View
I001665,2026-08-16 15:57:07,C0199,L1-00485,P023,Add_to_Cart
I001666,2026-08-16 15:57:43,C0199,L1-00485,P010,View
I001667,2026-08-16 16:38:44,C0115,L1-00290,P026,View
I001668,2026-08-16 16:38:55,C0088,L1-00227,P016,View
I001669,2026-08-16 16:39:58,C0115,L1-00290,P017,View
I001670,2026-08-16 16:39:59,C0031,L1-00068,P031,View
I001671,2026-08-16 16:40:24,C0115,L1-00290,P009,View
I001672,2026-08-16 16:40:40,C0031,L1-00068,P006,View
I001673,2026-08-16 16:41:16,C0031,L1-00068,P026,View
I001674,2026-08-16 16:42:05,C0031,L1-00068,P006,Add_to_Cart
I001675,2026-08-16 16:42:39,C0088,L1-00227,P010,View
I001676,2026-08-16 16:44:42,C0031,L1-00068,P031,View
I001677,2026-08-16 16:45:14,C0031,L1-00068,P014,View
I001678,2026-08-16 16:45:17,C0031,L1-00068,P031,Add_to_Cart
I001679,2026-08-16 16:46:34,C0088,L1-00227,P022,View
I001680,2026-08-16 16:46:39,C0031,L1-00068,P014,Add_to_Cart
I001681,2026-08-16 16:46:50,C0031,L1-00068,P010,View
I001682,2026-08-16 16:47:48,C0031,L1-00068,P023,View
I001683,2026-08-16 16:48:03,C0031,L1-00068,P010,Add_to_Cart
I001684,2026-08-16 16:48:11,C0031,L1-00068,P023,Add_to_Cart
I001685,2026-08-16 16:48:42,C0088,L1-00227,P001,View
I001686,2026-08-16 16:49:03,C0088,L1-00227,P001,Add_to_Cart
I001687,2026-08-16 16:49:49,C0031,L1-00068,P013,View
I001688,2026-08-16 16:52:11,C0088,L1-00227,P034,View
I001689,2026-08-16 16:53:19,C0088,L1-00227,P034,Add_to_Cart
I001690,2026-08-16 17:44:26,C0181,L1-00440,P018,View
I001691,2026-08-16 17:44:56,C0181,L1-00440,P006,View
I001692,2026-08-16 17:48:04,C0181,L1-00440,P002,View
I001693,2026-08-16 17:48:41,C0181,L1-00440,P002,Add_to_Cart
I001694,2026-08-16 18:15:10,C0079,L1-00210,P015,View
I001695,2026-08-16 18:15:44,C0079,L1-00210,P015,Add_to_Cart
I001696,2026-08-16 18:18:36,C0079,L1-00210,P010,View
I001697,2026-08-16 18:21:41,C0079,L1-00210,P018,View
I001698,2026-08-16 18:22:49,C0079,L1-00210,P017,View
I001699,2026-08-16 18:26:03,C0079,L1-00210,P007,View
I001700,2026-08-16 18:28:02,C0079,L1-00210,P007,Add_to_Cart
I001701,2026-08-16 18:47:11,C0036,L1-00078,P030,View
I001702,2026-08-16 18:49:38,C0036,L1-00078,P026,View
I001703,2026-08-16 18:50:30,C0036,L1-00078,P002,View
I001704,2026-08-16 18:54:26,C0036,L1-00078,P030,View
I001705,2026-08-16 18:54:46,C0036,L1-00078,P022,View
I001706,2026-08-16 18:57:56,C0042,L1-00094,P024,View
I001707,2026-08-16 19:00:24,C0042,L1-00094,P005,View
I001708,2026-08-16 19:02:06,C0042,L1-00094,P011,View
I001709,2026-08-16 19:02:27,C0042,L1-00094,P004,View
I001710,2026-08-16 19:04:39,C0042,L1-00094,P019,View
I001711,2026-08-16 19:05:31,C0042,L1-00094,P019,Add_to_Cart
I001712,2026-08-16 19:07:45,C0005,L1-00008,P029,View
I001713,2026-08-16 19:08:56,C0005,L1-00008,P013,View
I001714,2026-08-16 19:09:45,C0005,L1-00008,P013,Add_to_Cart
I001715,2026-08-16 19:09:58,C0005,L1-00008,P023,View
I001716,2026-08-16 21:05:00,C0013,L2-00005,P026,View
I001717,2026-08-16 21:19:00,C0032,L2-00004,P022,View
I001718,2026-08-16 22:08:17,C0010,L1-00021,P009,View
I001719,2026-08-16 22:10:03,C0010,L1-00021,P009,Add_to_Cart
I001720,2026-08-16 22:12:15,C0010,L1-00021,P023,View
I001721,2026-08-16 22:12:54,C0010,L1-00021,P021,View
I001722,2026-08-17 08:13:52,C0194,L1-00471,P034,View
I001723,2026-08-17 08:15:09,C0194,L1-00471,P034,Add_to_Cart
I001724,2026-08-17 08:16:12,C0194,L1-00471,P031,View
I001725,2026-08-17 08:19:01,C0194,L1-00471,P030,View
I001726,2026-08-17 08:19:38,C0194,L1-00471,P027,View
I001727,2026-08-17 08:21:12,C0194,L1-00471,P018,View
I001728,2026-08-17 08:21:49,C0194,L1-00471,P018,Add_to_Cart
I001729,2026-08-17 08:24:14,C0194,L1-00471,P017,View
I001730,2026-08-17 08:38:08,C0163,L1-00402,P018,View
I001731,2026-08-17 08:39:07,C0163,L1-00402,P018,Add_to_Cart
I001732,2026-08-17 08:40:18,C0163,L1-00402,P011,View
I001733,2026-08-17 08:41:17,C0163,L1-00402,P009,View
I001734,2026-08-17 08:43:22,C0163,L1-00402,P004,View
I001735,2026-08-17 08:44:25,C0163,L1-00402,P004,Add_to_Cart
I001736,2026-08-17 08:45:35,C0163,L1-00402,P022,View
I001737,2026-08-17 08:48:00,C0143,L2-00015,P026,View
I001738,2026-08-17 09:43:00,C0093,L2-00013,P022,View
I001739,2026-08-17 09:46:10,C0071,L1-00184,P027,View
